"name","ID","link","recommend","liked","disliked","experience","comment"
"Смартфон POCO X7 Pro 8/256GB Black","1d202c211d3c6ca48bbbbd827da8a38a","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/xiaomi-poco-x7-pro-8256gb-black/","рекомендує цей товар","Дизайн ,але він скоріше на 5- через виступаючі камери .Хороший чутливий екран .Хороші динамики.Дуже швидка зарядка(за 30 хвилин з 15% до 100%).Нормальна камера.захист от води та пилу.При роботі телефон не нагрівається .З налаштуваннями нового пристрою проблем не виникало","Poco x7pro black ..Глянцева задня панель може залишати відбитки та при легкому натисканні прогибається.Через зарядний пристрій Show телефон при зарядці може грітись.Реклама,але вона блокується за допомогою сторонніх антирекламних  програм","кілька днів","Незважаючи на деякі нюанси Poco x7pro сподобався"
"Смартфон POCO X6 12/256GB White","4507f1d1caafdeb069f15c1f2bd17cf2","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/xiaomi-poco-x6-12256gb-white/","рекомендує цей товар","Технические характеристики.Качество экрана.Дизайн","","кілька місяців","Купил на подарок близкому человеку, по этому по факту испытывать ""железо"" на полную не было в планах, так как телефон покупался для просмотра YouTube, использования соц. сетей, иногда пользоваться камерой, и частично приложениями. Никаких игр не требовалось, а с ними и повышенной нагрузки ""железа"".
По той средней нагрузке, что я увидел при настройке смартфона (настройки экрана, уведомлений, общих настроек, входа в аккаунты, установки приложений) смартфон работал очень быстро. 
В целом мне понравилось использовать смартфон. 
Смартфон без явных изьянов, у него качественный AMOLED экран с частотой до 120Гц, 12GB ОЗУ, 256GB памяти, что в целом очень хороший показатель. Процессор среднего звена, при активном использовании не нагревался. 
В комплекте к смартфону идет фирменная коробка, быстрая зарядка 65w, иголка для установки и смены SIM-карты и фирменный чехол серого цвета.
Хотел бы уточнить, что возможности установить microSD нет, есть места только для 2 SIM-карт. Есть разъем 3,5мм для наушников, что уже часто отсутствует у смартфонов.   
В целом я доволен данным смартфоном, по своим характеристикам он полностью соответствует категории ""цена-качество"", так как это примерная цена от 250$, при хорошем экране, достаточном количестве памяти и процессоре, который показывает отличные результаты при данной ценовой категории смартфона.
Могу с уверенностью рекомендовать смартфон POCO X6 12/256GB!!!"
"Смартфон POCO M6 Pro 8/256GB Blue","411b0e262f998eb21fc7ae40597c4b28","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/xiaomi-poco-m6-pro-8256gb-blue/","рекомендує цей товар","дизайн окрім камер, дуже випирають, екран, досить шуспро працює","випираючі камери, компллектний чохол","кілька тижнів","норальний телефон, ціна/якість+функціонал"
"Смартфон POCO M5s 8/256GB Blue","21ed9a11d3e7ba8ac679d2ca718755a2","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/xiaomi-poco-m5s-8256gb-blue/","рекомендує цей товар","В цілому хороший апарат","Поки не знаю","кілька тижнів","Телефон купив дитині, за ці гроші хороша конячка,процесор,память 8/256, вистачає з головою,хороша камера,навіть присутня невелика стабілізація в режимі фото і відео,приємний бонус так як я видео не прочитав про неї. Хороший стерео звук,для дитячої руки,по ширині добре лежить,чохол в комплекті непоганий,але з суцільним отвором під камери,води відкриті і будуть царапатись,потрібно кращий чохол.Блок зарядки 33вт. ,шнур на 3А.Працює дуже добре,ігри теж без проблем,рекламу тільки скрізь по виключати потрібно, моделька застаріла,видно полежав на складі і був повністю розряджений,при першій зарядці взяв 4600мач. Перші рази не дуже довго тримав батарею, зараз краще.В цілому шустрий телефон на свою ціну і параметри ."
"Смартфон POCO M5s 8/256GB Grey","e3dc36ce8e2ac7bad5b05a175365884d","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/xiaomi-poco-m5s-8256gb-grey/","рекомендує цей товар","Ціна/якість, NFC","","кілька місяців","Купувала сину підлітку на подарунок. Він задоволений."
"Смартфон POCO F6 12/512GB Black","9f4cb7b31c7ee4c4ef2d77722c2f1740","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/xiaomi-poco-f6-12512gb-black/","рекомендує цей товар","Враховуючи ціну - все","Немає недоліків","кілька місяців","Купив цей телефон на заміну Pixel 7, у якого батарея танула на очах і доводилось його підзаряджати двічі на день. Зважаючи на ціну (я купував за 16500), не маю до чого придертись. Дизайн простий і акуратний, пластик матовий, відбитки не збирає. Швидкість роботи після оновлення до Hyper OS 2 стала ще кращою - оболонка працює плавно без фризів. Екран простто нормальний. AOD неповноцінний, всього на 10 секунд, але він мені непотрібен. Автономність вражаюча після пікселя. Впевнено вистачає на 30+ годин. Камера нормальна як для фото лічильників і котів. Якщо потрібен недорогий смартфон з запасом потужності на 3-5 років, це саме він."
"Смартфон POCO F6 12/512GB Black","9f4cb7b31c7ee4c4ef2d77722c2f1740","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/xiaomi-poco-f6-12512gb-black/","рекомендує цей товар","стоимость.- скорость работы.- наличие быстрой зарядки.- экран 120 Гц.- 12 Гб оперативки и 512 Гб на борту","батарея быстро разряжается при включении всех плюшек","кілька тижнів","Всем привет! Приобрёл некоторое время назад POCO F6 на замену своему старичку Realme X2 с которым не расставался 5 лет. В линейке Realme не смог найти достойную замену по цене-качеству-характеристикам и решил взять смарт от Xiaomi.Не скажу что меня поразили его характеристики или какие-то плюшки (экран 120 Гц, быстрая зарядка), это сейчас есть у многих, однако при прочих равных POCO F6 даёт немного больше + цена. По итогам почти 3 недель использования смартфон не подводил: скорость работы более чем, заряжается полностью от 20% за 40-50 минут, экран яркий. Достаточно быстро разряжалась батарея, но это при максимальной нагрузке и включенном экране 120 Гц. Могу смело рекомендовать к покупке, хотя нужно понимать что у вас будут определенные компромиссы"
"Смартфон POCO M6 Pro 8/256GB Black","2a99d0d249eb1a44cb0763648641ff78","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/xiaomi-poco-m6-pro-8256gb-black/","рекомендує цей товар","Соотношение цена / качество. Смартфон ""звезд с неба не хватает"", но за свою цену меня все устраивает","Операционная система (возможно пока не привык к ней","кілька тижнів","Хороший бюджетный смартфон."
"Смартфон POCO X7 Pro 8/256GB Green","14a44dda5db1a49f6d285d7cdd826248","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/xiaomi-poco-x7-pro-8256gb-green/","рекомендує цей товар","В комплекте приличный чехол, на экран приклеена защитная плёнка","В украинской версии в комплекте нет зарядки, в отличие от европейской версии - обращайте на это внимание при покупке","кілька тижнів","Телефон достойный, стоит своих денег. 
По сравнению с Poco Х6 Pro сменили процессор с 8300 ultra на 8400 ultra (все ядра теперь - новые Cortex А725, слабых ядер нет), увеличили аккумулятор с 5000 до 6000 мАч, добавили влагозащиту по стандарту ip68, улучшили стекло Gorilla до версии 7i, поменяли камеру - в целом изменений не так уж и мало по сравнению с предыдущей версией (тоже вполне неплохой).
Памяти 8/256 вполне достаточно для любых задач, включая игры.
Аппарат однозначно рекомендую, своих денег стоит."
"Смартфон POCO C40 4/64GB Coral Green","7d6e677ef45a12415c7efc2fe4ac243c","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/xiaomi-poco-c40-464gb-coral-green/","не рекомендує цей товар","Ціна в $50, час роботи, екран нормальний","Швидкість роботи","кілька місяців","Телефон для вайберу та ютубу. На більше розраховати не варто. Працює повільно, але працює. Куплявся зі знижкою за 50 доларів, для заміни Samsung S3. На даний момент телефон вже не актуальний."
