"name","ID","link","recommend","liked","disliked","experience","comment"
"Смартфон LG G7 ThinQ 4/64GB Aurora Black (LMG710EMW.ACISBK)","888965a12d8cea8a21740c2b69e16de0","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g7-thinq-464gb-aurora-black/","рекомендує цей товар","Все отлично","Дочка сказала: но это же не айфон","рік і більше","Купил дочке в подарок. ВСЕ ВЕЛИКОЛЕПНО! Камера отличная (лучше, чем у подружек с iPhone 6-7-8, которые на тот момент были), экран отличный, держит долго, изящный - все прекрасно.
Дочка сказала, что был бы логотип Эпл - был бы идеальным :) :) :)"
"Смартфон LG K430 K10 LTE (White)","a3615e1abe987b6912d5783eff99dab6","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-k430ds-k10-lte-white/","рекомендує цей товар","почти всё кроме автономности","батарею нужно мощнее","рік і більше","Хороший смартфон, но батарею нужно мощнее"
"Смартфон LG V30+ 128GB Silver","85adfb7a9c97926f06f0a5beafa892a4","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-v30-128gb-silver/","рекомендує цей товар","Практично все","Акумулятор не довічен","рік і більше","Що таке у наші часи 3 роки для смартфона? У більшості випадків це означає ""віддай дитині"". Але не у даному випадку!
За совокупнрістю характеристик та оснащення цей смарт, на мою думку, не просто найкращий за всі часи - він і досі актуален!
З операціонкою/прошівкою - котра хоча вже давно й не оновлювалася - все гаразд, працює стабильно.
GPS - безвідмовний.
Камера... Нема питань - існують смарти з кращою. Але, коли мені потрібна повноцінна якість фото - то я беру у руки свою дзеркалку Nikon D7000... Для решти - поза очи достатньо й камери у цьому смарті.
Музика. Тут шукайте днем з вогнем - якщо не маєте LG V30. Вмонтований ЦАП плюс AptX HD по bluetooth - а знайдіть-но щось подібне в новомодних пристроях...
Екран, його роздільна здатність... швидкодія заліза - досі не викликають серьйозних нарікань.
Навіть дизай залишається свіжім та приємним - тонкий та ВИТОНЧЕНИЙ!
Як же я люблю таки речи - якісні та функціональні ПОЗА ЧАСОМ."
"Смартфон LG V30 64GB Black","43ef86665fecd11145569497bffbd317","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-v30-64gb-black/","рекомендує цей товар","все","все сподобалось","кілька годин",""
"Смартфон LG H818 G4 Dual (Genuine Leather Brown)","263e0394ecd91a02646773dc0e3234c0","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g4-dual-genuine-leather-brown/","рекомендує цей товар","Сногсшибательный дизайн.Три кнопки на задней панели","Крышка затирается, а пользоватся в силиконе или книжке теряется весь эффект дизайна с текстурой под кожу..Батарея, ниже 50% начинает быстро разряжаться, очень быстро.Очень посредственная камера, и мало настроек","рік і більше","Брал этот смарт после бюджетного K10. Много позитива. Отличный экран. Необычные кнопки на задней панели. Кожаная текстура. В целом телефон я бы сказал нестандартный, привлекает внимание. Но есть и минусы - написал выше. Впечатления хорошие, но и минусы как у К10, к сожалению LG никак не может все это порешать"
"Смартфон LG H860 G5 (Titan)","53cfcacfbeeea9ce952adfcab23191d3","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-h860-g5-titan/","рекомендує цей товар","Был флагман в 2016г. но не утратил актуальность. Обновился до 7 андроид. В комплекте быстрая зарядка, наушники, стекло","Слабый аккумулятор","кілька годин","Покупал жене с небольшими размерами. Первый потерял интернет и передачу данных. Заменили без проблем. На данный момент работает без проблем. Камера супер, особенно широкоугольная. Очень шустрый. NFC без проблем."
"Смартфон LG D855 G3 32GB (Metallic Black)","127e321b2aa3a2cde8b43d4248aca6aa","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g3-32gb-metallic-black/","рекомендує цей товар","Цены этому телефону по цене и функционалу нет.Камера просто бомба.ИК порт.Компас.Гироскоп","Непродумання система охлаждения и пришлось дорабатывать её самому 10-тикопеечной монетой и полоской из пивной банки","рік і більше","Для своих параметров просто отличнейший телефон"
"Смартфон LG H850 G5 (Titan)","72a8a7d5c74b748bf62c14946e0f3faf","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g5-titan/","рекомендує цей товар","1) Камеры достаточно хорошие, в лижах очень круто можно делать ручные настроики, и сними баловаться как хочешь + широкоугольная камера здорово охватывает панораму, только для широкоуголки нужно хорошее освещение. 2) Сканер отпечатка пальцев, ну лучшего чем а этом дивайсе я еше не пробовал, срабатывает даже с мокрыми пальцами..3) Быстродействие системы на высоте, не ловил глюков фризов вылетов, все ровно и плавно.4) Легкость смены батареи, батарейка прохуделась за 170 грн купил новую, и за 2 секунды поменял","1) Главный минус это не работает GPS постоянно пропадает сигнал, пока небыло машины было все равно, когда понадобилось ездить по навигатору, пришлось сменить телефон....Прям реальная проблема с GPS модулем как сказал мастер это серийный брак, мол под кнопки регилировки звука чот там подложить и все решиться, по факту не решилось так еще и кнопки звука начали барахлить, сейчас не работают вовсе....2) Выгорание на экране, если долго держать статическую картинку, то после остаются остаточные изображения","рік і більше","В целом телефон хорош, но в 2020 году не актуален."
"Смартфон LG G6 64GB Black (LGH870DS.ACISBK)","90507ea27b71178ff9999db1d48caf85","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g6-64gb-black/","рекомендує цей товар","Телефон ""17го року, але навіть в ""20му він все ще радує.Шикарний звук, хороший екран, чудові камери. В мене було дуже багато різних телефонів, від різних виробників, lg підкорив своїм звуком, ще з часів g4","Автономність. Я дуже добре знаю, що таке носити в сумці павербанк завжди","рік і більше","Телефон в мене давно і працює все топово. Через якийсь час візьму собі новішу модель, але цей точно залишу собі, як запасний)"
"Смартфон LG H815 G4 (Genuine Leather Brown)","84fccf4d23ab6bb3494d9914ffe390db","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g4-genuine-leather-brown/","не рекомендує цей товар","Отличная камера.Не смотря на форму (а он немного изогнут) отлично лежит в руке","Брак материнских плат на половине выпущенных смартфонов этой модели.Автономность","кілька тижнів","Отличнейшая камера, которую gcam раскрывает на все 100
Автономность не понравилась, жрёт батарею как не знаю что при самом обыкновенном использовании (соц сети, интернет-браузер, связь, музыка)
умер примерно через неделю или две, отвал мат. платы, ушел в бутлуп, заменил мат. плату - умер через 15 мин
Хороший телефон так убить одной проблемой, которую лж просто отказались фиксить (и я не про замены плат в сервисных центрах)"
"Смартфон LG P715 Optimus L7 II Dual (Black)","66d4bd3ee57a0026413c7b00486efcc8","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-optimus-l7-ii-dual-sim-black/","рекомендує цей товар","дизайн класний (навіть на теперішній час).зручне розташування кнопок.гарний екран.коплектація","ємність батареї.звук.фірмовий лаучер lg.немає захисту від води","кілька місяців","Був чудовий телефон, але падіння в воду не пережив."
"Смартфон LG H815 G4 (Genuine Leather Black)","40df02b5c8bb5978c3b6a0f34d17bfd6","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g4-genuine-leather-black/","не рекомендує цей товар","Дизайн конечно моё почтение, мне очень понравился, Камера 10 из 10 а если еще поставить GCam 12 из 10 все последующие смартфоны серии G уже не те, как по дизайну так и по камерам. Ремонтопригодность очень высокая, наличие слота под карту памяти, довольно качественный и громкий мультимедийный динамик, сменный аккумулятор","Выгорание экрана (хотя это IPS) для меня стало это открытием..Брак материнской платы (любый ревизий и версий выпуска)..Автономность (всегда носил с собой 2й акум благо телефон это позволял).Слабый и не удачный процессор который дико горячий и тормознутый (по честному все смартфоны на 810 и 808 были кипятильниками но 808 немощный по сравнению с 810 а греется не меньше","рік і більше","Брать его я не рекомендую, хотя лично мне он и понравился, P.S. Камера оч хорошая."
"Смартфон LG H990 V20 Dual 64GB (Black)","08a730473c33694c8abaea65b1132575","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-h990-v20-dual-64gb-black/","не рекомендує цей товар","Цена, железо","Остаточное изображение на экране от белого цвета.Так называемый ""гостинг","кілька тижнів","Думал остаточное изображение может быть на плохих флагманах samsung/goolgle/iphone и прочих с AMOLED/OLED экранами, но ""погуглил информацю"" и как оказывается этим страдают и LG V10/V20 на IPS!
Брал не себе, но очень недоволен.
Не рекомендую его покупать"
"Смартфон LG V30 64GB Black","43ef86665fecd11145569497bffbd317","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-v30-64gb-black/","рекомендує цей товар","Все","Отсутствие датчика уведомлений. AlwaysOn дисплей не совсем понимаю зачем он нужен","кілька тижнів","Купил телефон неделю назад. Пока абсолютно всем доволен. Работает шустро и без всяких нареканий. Камеры отличные что передняя что задняя. Правда селфи камера делает нормальные снимки только в условиях хорошей освещенности. Автономность тоже не разочаровала. В среднем режиме эксплуатации можно свободно протянуть 2 дня. Единственное что расстроило так это то что нет датчика уведомлений и зарядки батареи. Вся информация на AlwaysOn дисплее, что для меня не совсем удобно."
"Смартфон LG G7 ThinQ 4/64GB Raspberry Rose","6285055d781fc3e1100d1e52f64fdcbf","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g7-thinq-464gb-raspberry-rose/","рекомендує цей товар","Экран, звук, быстродействие, надежность","камера слабовата, обновы летят редко","рік і більше","Самый красивый не олед экран который я видел, живет дольше суток, бывает даже двое, громкость звонка впечатляет, звук не стерео, но, громкий и чистый, есть бас, и вообще это лучший музыкальный смартфон в этом плане, в наушниках отличный звук, но для раскрытия цапа нужны очень мощные наушники. Не лагает и не тупит, пару раз ронял, топил и тд, всн отлично, переднее стекло идеально целое и все еще с олеофобным покрытием, есть царапина только на заднем стекле. Камера плоха в темноте(сильно шумит), имеет слабую детализацию при зуме, но видео снимается хорошее и с нормальной стабилизацией. Обнова до 9ой версии андроида прилетела только пару месяцев назад."
"Смартфон LG G6 64GB Platinum (LGH870DS.ACISPL)","4829d24a3f1d0448389b88dbd0dc3d19","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g6-64gb-platinum/","рекомендує цей товар","Широкоугольный объектив. Водонепроницаемость..Ударопрочность..Возможность непосредственно во время съёмки переключать режимы с обычного объектива на широкоугольный, как на основной камере, так и на фронтальной..Hi-Fi Quad DAC - отдельный чип для обработки звука, работает только с проводными наушниками","Разъем для наушников расположен на верхней грани телефона (я предпочел бы разместить его на нижней грани","рік і більше","У меня LG G6.
Водонепроницаемый по стандарту IP68 и ударопрочный по военныму стандарту MIL-STD-810G.
Пользуюсь им 2 года.
Телефон ношу в чехле и без защитного стекла.
За 2 года куда только не падал (на плитку, на асфальт).
Где только не плавал — и в реках, и в бассейне, и нырял в солённом Средиземном море!
Работает безупречно! Цел и невредим. Рекомендую!"
"Смартфон LG Q7+ 4/64GB Black (LMQ610NA.ACISBL)","9cc5e7d8f5b7ac6d94cf8383ad45777f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-q7plus-464gb-black-lmq610naacisbl/","не рекомендує цей товар","без вирізу під камеру","слабка батарея, сам по собі маленький, екран 18:9 (після 16:9 незвично звикати, телефон видовженим сприймається), задня кришка пластикова а не металева як кажуть, там металевий тількі обідок","кілька днів",""
"Смартфон LG G6 64GB Platinum (LGH870DS.ACISPL)","4829d24a3f1d0448389b88dbd0dc3d19","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g6-64gb-platinum/","рекомендує цей товар","Качество дисплея.Прочный корпус.Защита по военному стандарту.Неплохая основная камера","Фронтальная камера.Ёмкость аккумулятора","кілька місяців","Стоящий смартфон от компании LG. Работает шустро, без нареканий. Защита от воды по стандарту ip68. Экран красивый, на солнце всегда остаётся читаемым. Камера устройства снимает очень даже неплохо, но вот фронтальная - сильно разочаровала(снимки получаются нечёткие, детализация слабая, при плохом освещении на фотографии очень много шума). Заряда телефона хватает на день работы, при небольших нагрузках, а вот любителям посмотреть видео и поиграть придется подзарядить ещё до окончания дня.
В общем смартфоном остался доволен, за исключением фронтальной камеры и аккумулятора."
"Смартфон LG G6 64GB Blue (LGH870DS.ACISBL)","c9fe845ef24b451b1895ee6cbd3d77f0","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g6-64gb-blue-lgh870dsacisbl/","рекомендує цей товар","Отличный дизайн, в руке лежит идеально, не скользит.- Работает шустро, можется нагреваться при сильной нагрузке .- Экран хороший, но на ярком солнце немного не хватает яркости.- Время работы как и у любого смартфона - 1 день.- Есть 3.5 разъем","Нет беспроводной зарядки.- Маленькое к-во аксесуаров, хороший чехол найти просто нереально..- Камера","рік і більше","Камера - боль этого телефона. Когда я его покупал - камера была хороша и мне она нравилась, но время шло, обновления прилетали и камера становилась всё хуже и хуже, сейчас совсем плохие фото и мне кажется, что мой nexus 5x, с которым я ходил раньше фоткает как минимум не хуже. P.S. на камере нету каких-либо царапин или потертостей. Возможно Гугл камера спасла бы, но телефон её не поддерживает.

Вывод - Отличный телефон, если не нужна камера.

P.S. с очередным апдейтом ставлю камере не 2, а 1. Я не могу понять, что они делают с алгоритмами."
"Смартфон LG V30+ B&O Edition 128GB Black (H930DS.ACISBK)","32c9a7b40bae8aedcda4fa8694690529","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-v30plus-128gb-black/","рекомендує цей товар","Камера, скорость работы, звук, дизайн","не нашла","кілька тижнів","Телефон изначально привлек своим внешним видом))) Сильный дизайн. Да и в руке лежит комфортно. Камера превосходная. Звук хороший, что в наушниках, что без них. Шустрый, работает быстро и без глюков. При активном использовании хватает батареи на целый день. Вполне хороший телефон."
"Смартфон LG G7 ThinQ 4/64GB Moroccan Blue (LMG710EMW.ACISBL)","4935c8b7b272bf63a4efbb82d28461d0","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g7-thinq-464gb-morrocan-blue/","рекомендує цей товар","1.ЦАП-слушать музыку на данном смартфон одно удовольствие, отличное качество даже в бюджетных наушниках..2.Камера-1.6 довольно таки хороший показатель, шумов замечено не было..3.Связь-Отличная связь, даже в метро","1.Батарея","кілька годин","Смартфон более для аудиоманов, и ценителей продукции LG в которой совмещенно, качество, надёжность и лаконичность"
"Смартфон LG V30+ 128GB Violet","3ab196f837bf9b002eb0f22ed2c225d0","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-v30plus-128gb-violet-headphones/","рекомендує цей товар","Понравилось все, особенно камера и экран на котором ты смотришь видео. Все плавно и без тормозов. Процессор мощный но нагрев ощущается только при съемке 4к видео. Батарея разряжается в среднем за 10 часов при использовании lte или wi fi есть технология быстрой зарядки","Нет","кілька місяців","Меня привлекла именно камера а точнее возможность снимать очень классные видео. Многие кто их видели думали что это Panasonic GH серии и очень удивлялись когда узнавали что это телефон. Во всем остальном тоже очень достойный аппарат"
"Смартфон LG Q6+ Platinum (M700AN.A4ISPL)","30fa37f9ff59df263240437130276e3f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-q6plus-m700ana4ispl-platinum/","рекомендує цей товар","Раньше, лет 7-8 назад любила эту марку и за дизайн и за качество. В апреле 2018 года приобрела себе эту модель, т.к. люблю часто менять телефоны, да и плюс в командировках имеем возможность приобрести телефон,а потом по возвращению сдать его на свою фирму,а нам возмещают средства..Так вот этим телефоном пользовалась чуть более месяца и поняла, что разочаровал в этот раз концерн LG. Да, цена на него умеренная, но и показатели для этой цены у смартфона отнюдь не радужные. .К плюсам отнесла, что телефон на момент выпуска представлял собой вид безрамочника. И дизайн тоже, на мой вкус. хорош - выглядит не дешево, материалы вполне не бюджетные, в руке лежит комфортно","Скорость работы, а так же камера не порадовали. Телефон подтормаживал при средней нагрузке. В игры не играла вообще - просто не любитель. .Камера слабая. При хорошем освещении - всё достойно, а при слабом - никуда не годится","кілька тижнів","Телефон, на мой взгляд, не стоит своих денег."
"Смартфон LG G6 64GB Black (LGH870DS.ACISBK)","90507ea27b71178ff9999db1d48caf85","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g6-64gb-black/","не рекомендує цей товар","Купила и через 10 дней вернула в магазин. Покупала год назад. Дисплей не впечатлил совершенно. Цвета не яркие контрастные. Камера, правда, хороша. Автономность средненькая. Дизайн таков что нет ощущения, что это топовая линейка LG. Звук громкий. Звук хорош. Тормозов мало было. Но пару раз Новый за неделю самопроизвольно перезагружался. Сигнал принимал неплохо","Не яркий дисплей, не понравился дизайн. Категорически не понравились самопроизвольные перезагрузки","кілька тижнів","Телефон каждый выбирает себе сам конечно, и всё дело вкуса. Но меня разочаровал он. Потому и сдала обратно. Купила взамен другой"
